TC_ID,Url,UserName,Password,Email,Product,Summary,AccountId,Assets,SRType,AccountName,PDQ,Region,Status,Owner,SubProduct,Module,Severity,Version,RootCause,ChangeRequestNo,To,Body,SRNumber,SubStatus,AttachmentName,FileName,IsPublic,IsRD,Description,SupportPortalPwd,Srnotificationlist,SR_Notifications,Owner_ID,Sitenew,SiteUpdate,Date,Publish_Internal,Publish_External,Days,UserName1,Password1,AttachmentFlag,SupportFilename,SR_Status,SR_Substatus,SR_Type
TC16,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,BridgeWare,Test SR creation ,,,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,,Hard Fail Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC17,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,BridgeWare,Test SR creation ,,,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,,Hard Fail Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC18,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,Toad for Oracle,Test SR creation ,,1-GVY518,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC19,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,SharePlex,Test SR creation ,,1-3W3UWJ,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC20,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,SharePlex,Test SR creation ,,,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,,Hard Fail Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC21,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,NetVault Backup,Test SR creation ,,,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,,Hard Fail Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC22,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,Foglight,Test SR creation ,,1-28ZREUX,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC23,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,SharePlex,Test SR creation ,,,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,,Hard Fail Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC24,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,ricky.gervais@guerrillamail.com,Foglight,Test SR creation ,,1-G9MHUM,,TEST ACCOUNT FOR SERVICE AUTOMATION - EMEA 1,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC25,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,art.cognizant132@gmail.com,Toad for Oracle,Test SR creation ,,1-GVY518,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC26,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,art.cognizant132@gmail.com,Toad for Oracle,Test SR creation ,,1-GVY518,,TEST ACCOUNT FOR SERVICE AUTOMATION - AMER 1,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC27,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@quest.com,Toad for Oracle,Test SR creation ,,,,TEST ACCOUNT FOR SERVICE AUTOMATION - INTERNAL,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC28,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,art.cognizant23@gmail.com,InTrust,Test SR creation ,,1-LBO4S2,,TEST ACCOUNT FOR SERVICE AUTOMATION - AG,,,Hard Fail Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC29,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Remote Support Center,Test SR creation ,,1-9N6DUR,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC30,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Remote Support Center,Test SR creation ,,1-9N6DUR,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC31,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Foglight for Virtualization Enterprise Edition,Test SR creation ,,1-BX40CR,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC32,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Foglight for Virtualization Enterprise Edition,Test SR creation ,,1-BX40CR,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC33,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for Oracle,Test SR creation ,,1-GVY518,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC34,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for Oracle,Test SR creation ,,1-GVY518,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC35,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for Oracle,Test SR creation ,,1-GVY518,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC36,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,LiteSpeed for SQL Server,Test SR creation ,,1-34U440,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC37,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for Oracle,Test SR creation ,,1-PEG3C,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC38,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,SharePlex,Test SR creation ,,1-XK4K6,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC39,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for SQL Server,Test SR creation ,,1-1WW4VMR,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC40,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,SharePlex,Test SR creation ,,1-XK4K6,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC41,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Desktop Authority,Test SR creation ,,1-8XKSUT,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC42,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Remote Support Center,Test SR creation ,,SL-02i70000006xVjTAAU,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC43,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for Oracle,Test SR creation ,,1-GVY518,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC44,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for Oracle,Test SR creation ,,1-GVY518,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC45,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,LiteSpeed for SQL Server,Test SR creation ,,1-34U440,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC46,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for Oracle,Test SR creation ,,1-PEG3C,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC47,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,SharePlex,Test SR creation ,,1-XK4K6,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC48,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Toad for SQL Server,Test SR creation ,,1-1WW4VMN,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC49,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,SharePlex,Test SR creation ,,1-XK4K6,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC50,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Desktop Authority,Test SR creation ,,1-8XKSUR,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC51,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,Remote Support Center,Test SR creation ,,SL-02i70000006xVjTAAU,,TEST ACCOUNT FOR SERVICE AUTOMATION - PARTNER,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC52,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,ETHAN_RUMBLE,ETHAN_RUMBLE,vidya.krishnamarne@cognizant.com,,Test Licesnce SR creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC53,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,,,Test Support Admin SR creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC54,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC55,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC56,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC57,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC58,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC59,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,VIDYA_MARNE,VIDYA_MARNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC60,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC61,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC62,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC63,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,,,,,,,TEST WEB USER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC64,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC65,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC66,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC67,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC68,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ENGINEER,SUPPORT_ENGINEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC69,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,vidya.krishnamarne@cognizant.com,Toad for Oracle,,,,,,,,,,,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC70,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,joykknph@sharklasers.com,Toad for Oracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC71,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,SUPPORT_ADMIN,SUPPORT_ADMIN,mangesh.mhatre@cognizant.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC72,http://siebeluat/dbsupport_enu/start.swe?SWECmd=AutoOn,,,vidya.krishnamarne@cognizant.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
